SampleType,SampleRate,StartTime,Data
HEART_RATE,1.0,2025-08-10T00:53:07.000Z,51;55;55;58;56;58;56;50;62;56
HEART_RATE,1.0,2025-08-10T00:53:17.000Z,52;61;58;51;60;59;56;59;57;63
HEART_RATE,1.0,2025-08-10T00:53:27.000Z,56;56;55;57;61;57;61;57;61;52
HEART_RATE,1.0,2025-08-10T00:53:37.000Z,59;56;58;57;59;53;60;58;55;55
HEART_RATE,1.0,2025-08-10T00:53:47.000Z,60;51;57;61;54;56;56;66;59;55
HEART_RATE,1.0,2025-08-10T00:53:57.000Z,59;58;62;60;61;63;60;57;56;55
HEART_RATE,1.0,2025-08-10T00:54:07.000Z,58;60;62;57;55;53;58;60;59;52
HEART_RATE,1.0,2025-08-10T00:54:17.000Z,57;58;58;58;53;53;59;55;58;65
HEART_RATE,1.0,2025-08-10T00:54:27.000Z,61;63;56;50;54;60;61;53;55;53
HEART_RATE,1.0,2025-08-10T00:54:37.000Z,61;60;62;62;55;55;60;48;57;51
HEART_RATE,1.0,2025-08-10T00:54:47.000Z,60;56;62;55;58;56;64;54;53;55
HEART_RATE,1.0,2025-08-10T00:54:57.000Z,57;55;62;58;62;56;57;54;55;57
HEART_RATE,1.0,2025-08-10T00:55:07.000Z,59;49;49;58;61;57;61;58;61;63
HEART_RATE,1.0,2025-08-10T00:55:17.000Z,55;56;57;55;62;61;60;63;59;61
HEART_RATE,1.0,2025-08-10T00:55:27.000Z,54;51;53;61;58;59;59;60;57;57
HEART_RATE,1.0,2025-08-10T00:55:37.000Z,58;50;60;60;54;56;52;56;65;54
HEART_RATE,1.0,2025-08-10T00:55:47.000Z,64;54;59;55;58;61;58;51;59;61
HEART_RATE,1.0,2025-08-10T00:55:57.000Z,59;58;59;55;59;59;57;51;55;56
HEART_RATE,1.0,2025-08-10T00:56:07.000Z,60;62;53;55;59;56;56;53;60;55
HEART_RATE,1.0,2025-08-10T00:56:17.000Z,55;56;55;57;60;56;62;57;55;57
HEART_RATE,1.0,2025-08-10T00:56:27.000Z,63;57;50;56;55;57;56;62;64;58
HEART_RATE,1.0,2025-08-10T00:56:37.000Z,56;59;56;59;52;61;64;54;48;58
HEART_RATE,1.0,2025-08-10T00:56:47.000Z,60;59;58;60;63;57;55;54;58;58
HEART_RATE,1.0,2025-08-10T00:56:57.000Z,58;53;60;58;58;58;65;61;60;57
HEART_RATE,1.0,2025-08-10T00:57:07.000Z,52;57;60;62;52;50;56;55;59;55
HEART_RATE,1.0,2025-08-10T00:57:17.000Z,59;55;56;56;57;60;52;58;58;59
HEART_RATE,1.0,2025-08-10T00:57:27.000Z,59;67;62;55;62;56;60;61;56;55
HEART_RATE,1.0,2025-08-10T00:57:37.000Z,55;62;61;60;57;57;58;53;62;56
HEART_RATE,1.0,2025-08-10T00:57:47.000Z,58;63;55;58;58;62;63;57;60;60
HEART_RATE,1.0,2025-08-10T00:57:57.000Z,60;53;64;53;61;51;58;67;59;63
HEART_RATE,1.0,2025-08-10T00:58:07.000Z,59;61;57;61;61;59;56;63;49;58
HEART_RATE,1.0,2025-08-10T00:58:17.000Z,56;59;55;58;55;62;66;61;59;51
HEART_RATE,1.0,2025-08-10T00:58:27.000Z,59;57;53;58;57;60;57;54;62;57
HEART_RATE,1.0,2025-08-10T00:58:37.000Z,56;57;55;54;56;59;53;51;58;61
HEART_RATE,1.0,2025-08-10T00:58:47.000Z,53;52;58;58;54;62;56;55;59;52
HEART_RATE,1.0,2025-08-10T00:58:57.000Z,59;58;53;62;63;58;62;54;55;56
HEART_RATE,1.0,2025-08-10T00:59:07.000Z,62;58;57;68;61;63;53;52;63;57
HEART_RATE,1.0,2025-08-10T00:59:17.000Z,57;59;53;60;63;65;60;57;56;55
HEART_RATE,1.0,2025-08-10T00:59:27.000Z,58;56;62;59;57;59;56;55;64;57
HEART_RATE,1.0,2025-08-10T00:59:37.000Z,61;60;58;58;55;59;48;63;54;64
HEART_RATE,1.0,2025-08-10T00:59:47.000Z,51;60;61;53;59;61;56;54;56;56
HEART_RATE,1.0,2025-08-10T00:59:57.000Z,56;55;55;56;58;59;60;56;56;64
HEART_RATE,1.0,2025-08-10T01:00:07.000Z,54;57;62;60;59;62;60;55;61;58
HEART_RATE,1.0,2025-08-10T01:00:17.000Z,59;62;59;57;58;61;54;50;60;55
HEART_RATE,1.0,2025-08-10T01:00:27.000Z,60;52;60;61;56;55;58;61;54;59
HEART_RATE,1.0,2025-08-10T01:00:37.000Z,57;59;59;54;57;55;52;56;67;59
HEART_RATE,1.0,2025-08-10T01:00:47.000Z,61;58;57;58;59;52;56;53;59;60
HEART_RATE,1.0,2025-08-10T01:00:57.000Z,59;52;61;60;58;61;58;60;54;56
HEART_RATE,1.0,2025-08-10T01:01:07.000Z,59;58;48;57;68;55;63;54;58;52
HEART_RATE,1.0,2025-08-10T01:01:17.000Z,56;61;56;60;64;57;61;56;57;58
HEART_RATE,1.0,2025-08-10T01:01:27.000Z,57;55;55;58;63;53;53;62;61;60
HEART_RATE,1.0,2025-08-10T01:01:37.000Z,55;56;60;49;56;59;56;59;52;52
HEART_RATE,1.0,2025-08-10T01:01:47.000Z,53;64;60;55;55;61;53;53;57;58
HEART_RATE,1.0,2025-08-10T01:01:57.000Z,62;55;57;62;64;60;53;61;60;57
HEART_RATE,1.0,2025-08-10T01:02:07.000Z,59;53;56;55;59;49;61;57;58;56
HEART_RATE,1.0,2025-08-10T01:02:17.000Z,58;57;58;59;59;55;54;60;59;58
HEART_RATE,1.0,2025-08-10T01:02:27.000Z,57;57;60;55;62;59;58;61;56;56
HEART_RATE,1.0,2025-08-10T01:02:37.000Z,60;57;59;59;59;54;61;52;53;58
HEART_RATE,1.0,2025-08-10T01:02:47.000Z,58;55;56;61;61;57;60;60;62;57
HEART_RATE,1.0,2025-08-10T01:02:57.000Z,58;64;57;54;60;55;57;56;51;57
HEART_RATE,1.0,2025-08-10T01:03:07.000Z,48;59;50;62;57;56;58;57;59;57
HEART_RATE,1.0,2025-08-10T01:03:17.000Z,62;63;57;52;54;55;53;56;58;57
HEART_RATE,1.0,2025-08-10T01:03:27.000Z,64;55;52;60;58;55;55;58;65;58
HEART_RATE,1.0,2025-08-10T01:03:37.000Z,57;52;59;63;61;57;55;60;57;55
HEART_RATE,1.0,2025-08-10T01:03:47.000Z,61;55;56;61;54;56;61;61;58;56
HEART_RATE,1.0,2025-08-10T01:03:57.000Z,62;57;57;62;54;59;62;54;57;60
HEART_RATE,1.0,2025-08-10T01:04:07.000Z,52;65;55;59;60;52;54;53;55;66
HEART_RATE,1.0,2025-08-10T01:04:17.000Z,57;54;63;54;55;54;64;57;55;63
HEART_RATE,1.0,2025-08-10T01:04:27.000Z,61;56;58;53;62;58;61;63;57;56
HEART_RATE,1.0,2025-08-10T01:04:37.000Z,61;63;56;57;56;53;65;54;56;56
HEART_RATE,1.0,2025-08-10T01:04:47.000Z,54;54;57;54;58;60;62;58;59;52
HEART_RATE,1.0,2025-08-10T01:04:57.000Z,63;55;55;62;56;54;61;59;56;54
HEART_RATE,1.0,2025-08-10T01:05:07.000Z,58;50;56;56;53;60;62;58;55;54
HEART_RATE,1.0,2025-08-10T01:05:17.000Z,57;64;60;62;63;62;65;62;58;58
HEART_RATE,1.0,2025-08-10T01:05:27.000Z,62;51;54;53;62;60;60;57;54;54
HEART_RATE,1.0,2025-08-10T01:05:37.000Z,60;53;50;59;63;57;60;59;58;56
HEART_RATE,1.0,2025-08-10T01:05:47.000Z,59;53;56;56;56;51;59;58;62;51
HEART_RATE,1.0,2025-08-10T01:05:57.000Z,56;59;60;56;59;53;52;62;54;62
HEART_RATE,1.0,2025-08-10T01:06:07.000Z,57;57;60;55;49;51;60;55;57;60
HEART_RATE,1.0,2025-08-10T01:06:17.000Z,55;53;61;50;57;57;59;59;50;56
HEART_RATE,1.0,2025-08-10T01:06:27.000Z,55;55;57;58;59;59;54;64;59;63
HEART_RATE,1.0,2025-08-10T01:06:37.000Z,64;59;54;59;57;56;63;60;58;58
HEART_RATE,1.0,2025-08-10T01:06:47.000Z,61;57;60;55;55;56;56;59;56;56
HEART_RATE,1.0,2025-08-10T01:06:57.000Z,53;59;60;57;58;58;56;56;59;56
HEART_RATE,1.0,2025-08-10T01:07:07.000Z,54;56;58;59;60;59;54;59;51;59
HEART_RATE,1.0,2025-08-10T01:07:17.000Z,57;57;54;55;59;60;63;55;60;60
HEART_RATE,1.0,2025-08-10T01:07:27.000Z,55;62;61;62;62;57;56;58;60;56
HEART_RATE,1.0,2025-08-10T01:07:37.000Z,51;54;54;59;59;56;57;57;57;56
HEART_RATE,1.0,2025-08-10T01:07:47.000Z,60;54;58;55;57;52;59;58;60;57
HEART_RATE,1.0,2025-08-10T01:07:57.000Z,56;59;58;52;59;58;55;57;61;55
HEART_RATE,1.0,2025-08-10T01:08:07.000Z,57;58;63;56;60;60;57;57;56;59
HEART_RATE,1.0,2025-08-10T01:08:17.000Z,58;57;59;57;51;59;56;54;59;57
HEART_RATE,1.0,2025-08-10T01:08:27.000Z,59;59;57;61;55;61;66;62;55;56
HEART_RATE,1.0,2025-08-10T01:08:37.000Z,62;61;60;55;60;57;62;58;56;63
HEART_RATE,1.0,2025-08-10T01:08:47.000Z,57;50;55;62;58;57;54;57;59;55
HEART_RATE,1.0,2025-08-10T01:08:57.000Z,63;52;56;60;57;53;53;56;53;56
HEART_RATE,1.0,2025-08-10T01:09:07.000Z,57;62;51;59;61;58;62;59;60;59
HEART_RATE,1.0,2025-08-10T01:09:17.000Z,59;54;55;58;55;62;53;58;59;61
HEART_RATE,1.0,2025-08-10T01:09:27.000Z,57;60;58;59;54;55;61;58;56;58
HEART_RATE,1.0,2025-08-10T01:09:37.000Z,58;58;61;55;58;64;56;57;62;52
HEART_RATE,1.0,2025-08-10T01:09:47.000Z,54;57;56;58;59;55;56;53;62;59
HEART_RATE,1.0,2025-08-10T01:09:57.000Z,55;56;60;57;57;52;60;60;61;61
HEART_RATE,1.0,2025-08-10T01:10:07.000Z,56;59;60;56;56;59;67;57;58;59
HEART_RATE,1.0,2025-08-10T01:10:17.000Z,58;55;56;60;60;57;60;57;55;50
HEART_RATE,1.0,2025-08-10T01:10:27.000Z,60;57;54;60;52;57;57;61;50;55
HEART_RATE,1.0,2025-08-10T01:10:37.000Z,53;57;60;52;58;59;56;62;60;62
HEART_RATE,1.0,2025-08-10T01:10:47.000Z,56;63;56;55;58;62;60;56;56;60
HEART_RATE,1.0,2025-08-10T01:10:57.000Z,58;53;61;59;55;60;57;47;56;50
HEART_RATE,1.0,2025-08-10T01:11:07.000Z,59;60;55;64;57;60;56;62;58;58
HEART_RATE,1.0,2025-08-10T01:11:17.000Z,56;64;55;58;61;59;57;60;56;55
HEART_RATE,1.0,2025-08-10T01:11:27.000Z,60;55;53;55;57;61;62;60;58;60
HEART_RATE,1.0,2025-08-10T01:11:37.000Z,58;53;61;59;61;52;59;59;57;58
HEART_RATE,1.0,2025-08-10T01:11:47.000Z,52;58;58;56;57;61;59;56;54;58
HEART_RATE,1.0,2025-08-10T01:11:57.000Z,59;56;54;59;57;62;55;57;60;65
HEART_RATE,1.0,2025-08-10T01:12:07.000Z,59;53;57;56;54;59;53;59;62;54
HEART_RATE,1.0,2025-08-10T01:12:17.000Z,56;59;63;53;57;61;58;56;54;49
HEART_RATE,1.0,2025-08-10T01:12:27.000Z,63;65;59;63;67;56;58;59;55;51
HEART_RATE,1.0,2025-08-10T01:12:37.000Z,60;63;60;62;60;55;63;59;61;60
HEART_RATE,1.0,2025-08-10T01:12:47.000Z,54;56;60;58;60;58;53;55;54;60
HEART_RATE,1.0,2025-08-10T01:12:57.000Z,55;52;55;58;58;62;61;57;58;57
HEART_RATE,1.0,2025-08-10T01:13:07.000Z,51;59;57;56;61;63;54;62;57;55
HEART_RATE,1.0,2025-08-10T01:13:17.000Z,59;53;51;57;63;55;62;56;57;63
HEART_RATE,1.0,2025-08-10T01:13:27.000Z,55;59;58;59;55;54;51;61;55;55
HEART_RATE,1.0,2025-08-10T01:13:37.000Z,51;55;60;55;55;61;57;57;58;61
HEART_RATE,1.0,2025-08-10T01:13:47.000Z,58;57;60;56;54;56;55;58;52;54
HEART_RATE,1.0,2025-08-10T01:13:57.000Z,57;57;63;59;56;62;54;56;60;62
HEART_RATE,1.0,2025-08-10T01:14:07.000Z,48;55;57;57;55;56;59;55;58;62
HEART_RATE,1.0,2025-08-10T01:14:17.000Z,66;59;61;58;57;61;58;59;57;58
HEART_RATE,1.0,2025-08-10T01:14:27.000Z,58;62;61;58;56;63;55;59;57;61
HEART_RATE,1.0,2025-08-10T01:14:37.000Z,58;64;59;58;56;61;66;58;56;51
HEART_RATE,1.0,2025-08-10T01:14:47.000Z,60;54;60;54;61;62;61;56;58;58
HEART_RATE,1.0,2025-08-10T01:14:57.000Z,57;53;63;55;60;55;52;53;52;59
HEART_RATE,1.0,2025-08-10T01:15:07.000Z,55;55;60;56;58;64;60;57;57;54
HEART_RATE,1.0,2025-08-10T01:15:17.000Z,50;51;52;50;55;59;59;48;63;56
HEART_RATE,1.0,2025-08-10T01:15:27.000Z,55;62;58;61;64;58;57;57;60;59
HEART_RATE,1.0,2025-08-10T01:15:37.000Z,54;61;60;60;57;59;63;59;61;55
HEART_RATE,1.0,2025-08-10T01:15:47.000Z,57;56;59;62;59;55;62;58;52;52
HEART_RATE,1.0,2025-08-10T01:15:57.000Z,58;55;52;58;54;61;60;61;53;59
HEART_RATE,1.0,2025-08-10T01:16:07.000Z,58;62;67;59;55;55;59;55;59;58
HEART_RATE,1.0,2025-08-10T01:16:17.000Z,63;56;60;63;64;53;52;54;59;57
HEART_RATE,1.0,2025-08-10T01:16:27.000Z,56;62;59;59;50;56;56;55;59;57
HEART_RATE,1.0,2025-08-10T01:16:37.000Z,56;57;53;60;59;65;64;62;58;54
HEART_RATE,1.0,2025-08-10T01:16:47.000Z,58;59;54;50;57;63;52;57;55;61
HEART_RATE,1.0,2025-08-10T01:16:57.000Z,52;57;61;58;61;58;58;56;58;53
HEART_RATE,1.0,2025-08-10T01:17:07.000Z,53;55;54;54;62;53;51;61;53;58
HEART_RATE,1.0,2025-08-10T01:17:17.000Z,60;55;51;60;55;51;58;54;56;59
HEART_RATE,1.0,2025-08-10T01:17:27.000Z,54;59;57;58;56;58;59;55;63;61
HEART_RATE,1.0,2025-08-10T01:17:37.000Z,59;59;60;59;59;61;57;54;60;57
HEART_RATE,1.0,2025-08-10T01:17:47.000Z,58;61;61;54;59;60;56;48;59;68
HEART_RATE,1.0,2025-08-10T01:17:57.000Z,64;57;59;56;61;59;55;57;56;56
HEART_RATE,1.0,2025-08-10T01:18:07.000Z,61;59;57;56;63;56;56;55;56;61
HEART_RATE,1.0,2025-08-10T01:18:17.000Z,55;62;54;57;59;58;57;54;56;58
HEART_RATE,1.0,2025-08-10T01:18:27.000Z,59;53;58;60;62;56;49;60;57;59
HEART_RATE,1.0,2025-08-10T01:18:37.000Z,53;57;58;59;55;57;54;58;61;53
HEART_RATE,1.0,2025-08-10T01:18:47.000Z,55;57;56;56;56;57;56;51;59;55
HEART_RATE,1.0,2025-08-10T01:18:57.000Z,60;62;57;57;60;59;54;62;54;59
HEART_RATE,1.0,2025-08-10T01:19:07.000Z,58;59;63;63;58;61;53;57;58;61
HEART_RATE,1.0,2025-08-10T01:19:17.000Z,51;59;54;60;57;61;59;56;59;58
HEART_RATE,1.0,2025-08-10T01:19:27.000Z,60;60;57;62;56;54;56;52;54;54
HEART_RATE,1.0,2025-08-10T01:19:37.000Z,60;55;58;54;59;58;55;59;54;58
HEART_RATE,1.0,2025-08-10T01:19:47.000Z,56;51;60;60;61;58;51;51;54;57
HEART_RATE,1.0,2025-08-10T01:19:57.000Z,57;60;59;52;53;62;59;55;57;62
HEART_RATE,1.0,2025-08-10T01:20:07.000Z,61;53;60;52;61;58;57;58;53;65
HEART_RATE,1.0,2025-08-10T01:20:17.000Z,58;62;61;54;59;55;53;54;56;57
HEART_RATE,1.0,2025-08-10T01:20:27.000Z,59;56;59;56;60;55;57;58;58;52
HEART_RATE,1.0,2025-08-10T01:20:37.000Z,59;54;57;53;58;59;62;53;57;54
HEART_RATE,1.0,2025-08-10T01:20:47.000Z,59;49;51;58;52;68;58;59;57;61
HEART_RATE,1.0,2025-08-10T01:20:57.000Z,53;55;58;56;55;62;57;61;58;59
HEART_RATE,1.0,2025-08-10T01:21:07.000Z,61;59;56;63;52;57;58;53;52;55
HEART_RATE,1.0,2025-08-10T01:21:17.000Z,56;58;53;58;58;53;65;61;60;66
HEART_RATE,1.0,2025-08-10T01:21:27.000Z,60;55;57;60;54;57;56;62;57;58
HEART_RATE,1.0,2025-08-10T01:21:37.000Z,55;54;58;54;59;52;57;61;59;62
HEART_RATE,1.0,2025-08-10T01:21:47.000Z,59;63;60;64;64;52;56;57;64;53
HEART_RATE,1.0,2025-08-10T01:21:57.000Z,59;50;59;62;55;58;51;58;55;54
HEART_RATE,1.0,2025-08-10T01:22:07.000Z,53;62;62;57;52;57;57;56;58;57
HEART_RATE,1.0,2025-08-10T01:22:17.000Z,51;56;56;62;57;53;60;60;57;56
HEART_RATE,1.0,2025-08-10T01:22:27.000Z,59;51;57;55;63;60;61;57;64;61
HEART_RATE,1.0,2025-08-10T01:22:37.000Z,57;62;59;59;57;60;57;61;59;53
HEART_RATE,1.0,2025-08-10T01:22:47.000Z,60;65;54;53;56;55;58;63;61;66
HEART_RATE,1.0,2025-08-10T01:22:57.000Z,62;63;58;63;57;51;58;59;57;52
HEART_RATE,1.0,2025-08-10T01:23:07.000Z,60;53;61;54;57;59;58;56;55;54
HEART_RATE,1.0,2025-08-10T01:23:17.000Z,51;57;56;56;55;57;62;51;62;53
HEART_RATE,1.0,2025-08-10T01:23:27.000Z,55;56;63;58;53;61;58;55;55;57
HEART_RATE,1.0,2025-08-10T01:23:37.000Z,58;59;54;58;54;57;59;57;61;54
HEART_RATE,1.0,2025-08-10T01:23:47.000Z,54;60;58;64;58;56;57;59;55;56
HEART_RATE,1.0,2025-08-10T01:23:57.000Z,59;59;48;53;62;54;56;57;60;57
HEART_RATE,1.0,2025-08-10T01:24:07.000Z,51;62;53;52;57;58;59;61;55;56
HEART_RATE,1.0,2025-08-10T01:24:17.000Z,58;56;54;61;55;61;56;55;56;54
HEART_RATE,1.0,2025-08-10T01:24:27.000Z,54;64;56;61;58;58;60;61;57;55
HEART_RATE,1.0,2025-08-10T01:24:37.000Z,60;58;58;58;63;59;62;55;56;52
HEART_RATE,1.0,2025-08-10T01:24:47.000Z,63;60;60;57;57;51;57;55;60;56
HEART_RATE,1.0,2025-08-10T01:24:57.000Z,59;56;55;50;56;60;63;59;62;57
HEART_RATE,1.0,2025-08-10T01:25:07.000Z,56;56;61;56;61;51;64;54;60;58
HEART_RATE,1.0,2025-08-10T01:25:17.000Z,58;57;58;57;58;55;60;58;60;59
HEART_RATE,1.0,2025-08-10T01:25:27.000Z,57;56;51;55;58;59;58;64;56;64
HEART_RATE,1.0,2025-08-10T01:25:37.000Z,58;49;59;58;58;60;55;57;54;62
HEART_RATE,1.0,2025-08-10T01:25:47.000Z,61;63;61;55;62;54;57;55;61;59
HEART_RATE,1.0,2025-08-10T01:25:57.000Z,59;59;55;56;57;52;58;60;59;66
HEART_RATE,1.0,2025-08-10T01:26:07.000Z,52;59;52;55;56;56;55;57;60;65
HEART_RATE,1.0,2025-08-10T01:26:17.000Z,59;62;61;58;55;57;63;59;56;56
HEART_RATE,1.0,2025-08-10T01:26:27.000Z,62;51;56;63;56;65;55;60;61;53
HEART_RATE,1.0,2025-08-10T01:26:37.000Z,62;53;58;56;63;56;60;54;53;56
HEART_RATE,1.0,2025-08-10T01:26:47.000Z,57;52;56;62;53;62;62;55;54;52
HEART_RATE,1.0,2025-08-10T01:26:57.000Z,55;61;55;58;57;57;57;55;58;54
HEART_RATE,1.0,2025-08-10T01:27:07.000Z,62;58;64;54;54;58;55;56;53;56
HEART_RATE,1.0,2025-08-10T01:27:17.000Z,57;54;57;56;57;59;53;54;54;58
HEART_RATE,1.0,2025-08-10T01:27:27.000Z,61;58;56;52;55;51;51;59;54;60
HEART_RATE,1.0,2025-08-10T01:27:37.000Z,66;52;50;63;56;55;59;56;57;60
HEART_RATE,1.0,2025-08-10T01:27:47.000Z,60;49;59;60;59;54;55;51;59;63
HEART_RATE,1.0,2025-08-10T01:27:57.000Z,60;61;57;60;56;61;59;66;56;58
HEART_RATE,1.0,2025-08-10T01:28:07.000Z,57;57;58;56;63;64;61;59;55;60
HEART_RATE,1.0,2025-08-10T01:28:17.000Z,54;58;53;61;60;63;53;62;54;56
HEART_RATE,1.0,2025-08-10T01:28:27.000Z,57;52;53;58;57;48;59;62;60;58
HEART_RATE,1.0,2025-08-10T01:28:37.000Z,55;52;55;55;62;53;61;56;57;65
HEART_RATE,1.0,2025-08-10T01:28:47.000Z,60;54;60;58;58;57;56;60;61;53
HEART_RATE,1.0,2025-08-10T01:28:57.000Z,63;64;51;60;55;59;63;57;58;52
HEART_RATE,1.0,2025-08-10T01:29:07.000Z,58;58;59;64;55;62;55;55;57;54
HEART_RATE,1.0,2025-08-10T01:29:17.000Z,61;61;57;63;59;58;60;52;63;59
HEART_RATE,1.0,2025-08-10T01:29:27.000Z,61;57;55;50;60;59;57;55;58;56
HEART_RATE,1.0,2025-08-10T01:29:37.000Z,61;58;58;60;55;60;59;60;59;56
HEART_RATE,1.0,2025-08-10T01:29:47.000Z,58;58;58;57;54;57;59;55;52;52
HEART_RATE,1.0,2025-08-10T01:29:57.000Z,52;60;58;60;60;62;56;55;55;57
HEART_RATE,1.0,2025-08-10T01:30:07.000Z,57;60;55;57;54;61;59;65;56;58
HEART_RATE,1.0,2025-08-10T01:30:17.000Z,62;58;53;58;57;57;65;58;58;61
HEART_RATE,1.0,2025-08-10T01:30:27.000Z,56;61;59;53;58;55;55;58;58;53
HEART_RATE,1.0,2025-08-10T01:30:37.000Z,56;61;60;58;58;53;60;66;59;64
HEART_RATE,1.0,2025-08-10T01:30:47.000Z,58;57;67;52;59;57;56;54;58;60
HEART_RATE,1.0,2025-08-10T01:30:57.000Z,61;59;52;52;57;54;56;52;58;57
HEART_RATE,1.0,2025-08-10T01:31:07.000Z,63;55;66;56;59;63;56;55;53;56
HEART_RATE,1.0,2025-08-10T01:31:17.000Z,55;59;58;60;56;57;56;62;58;59
HEART_RATE,1.0,2025-08-10T01:31:27.000Z,56;53;52;56;62;60;60;59;59;57
HEART_RATE,1.0,2025-08-10T01:31:37.000Z,53;61;62;56;57;61;55;61;63;63
HEART_RATE,1.0,2025-08-10T01:31:47.000Z,57;57;58;62;57;63;53;62;57;60
HEART_RATE,1.0,2025-08-10T01:31:57.000Z,61;55;58;58;56;59;52;62;57;53
HEART_RATE,1.0,2025-08-10T01:32:07.000Z,62;57;67;57;63;54;57;55;60;58
HEART_RATE,1.0,2025-08-10T01:32:17.000Z,65;64;59;61;58;62;57;57;60;55
HEART_RATE,1.0,2025-08-10T01:32:27.000Z,61;55;59;53;55;57;57;58;56;55
HEART_RATE,1.0,2025-08-10T01:32:37.000Z,55;57;54;63;57;58;58;60;58;62
HEART_RATE,1.0,2025-08-10T01:32:47.000Z,63;59;60;60;61;59;53;64;61;57
HEART_RATE,1.0,2025-08-10T01:32:57.000Z,56;54;57;55;58;56;63;59;62;55
HEART_RATE,1.0,2025-08-10T01:33:07.000Z,61;58;64;58;55;59;54;56;63;61
HEART_RATE,1.0,2025-08-10T01:33:17.000Z,58;55;57;57;56;55;60;57;58;57
HEART_RATE,1.0,2025-08-10T01:33:27.000Z,58;61;55;60;54;54;51;58;57;55
HEART_RATE,1.0,2025-08-10T01:33:37.000Z,62;56;56;54;60;59;54;55;56;52
HEART_RATE,1.0,2025-08-10T01:33:47.000Z,60;57;60;59;60;49;57;61;61;57
HEART_RATE,1.0,2025-08-10T01:33:57.000Z,58;62;54;56;58;58;55;59;56;59
HEART_RATE,1.0,2025-08-10T01:34:07.000Z,58;60;60;53;57;56;58;52;60;62
HEART_RATE,1.0,2025-08-10T01:34:17.000Z,59;62;59;56;58;57;59;59;58;55
HEART_RATE,1.0,2025-08-10T01:34:27.000Z,61;56;63;57;58;58;59;56;57;62
HEART_RATE,1.0,2025-08-10T01:34:37.000Z,58;55;62;58;54;64;56;54;53;52
HEART_RATE,1.0,2025-08-10T01:34:47.000Z,55;61;57;57;59;55;57;57;54;59
HEART_RATE,1.0,2025-08-10T01:34:57.000Z,56;56;62;56;53;57;59;57;56;64
HEART_RATE,1.0,2025-08-10T01:35:07.000Z,60;60;60;53;60;55;53;61;59;60
HEART_RATE,1.0,2025-08-10T01:35:17.000Z,61;59;57;50;59;59;57;59;54;55
HEART_RATE,1.0,2025-08-10T01:35:27.000Z,53;55;60;58;59;58;59;58;56;58
HEART_RATE,1.0,2025-08-10T01:35:37.000Z,57;58;57;55;64;51;60;60;60;55
HEART_RATE,1.0,2025-08-10T01:35:47.000Z,57;55;55;61;57;62;58;59;55;56
HEART_RATE,1.0,2025-08-10T01:35:57.000Z,57;65;63;56;58;56;58;60;55;55
HEART_RATE,1.0,2025-08-10T01:36:07.000Z,60;56;56;60;53;52;57;56;63;57
HEART_RATE,1.0,2025-08-10T01:36:17.000Z,57;55;60;58;55;60;58;62;61;55
HEART_RATE,1.0,2025-08-10T01:36:27.000Z,60;60;60;55;55;57;55;64;57;57
HEART_RATE,1.0,2025-08-10T01:36:37.000Z,56;56;55;57;60;57;58;54;60;58
HEART_RATE,1.0,2025-08-10T01:36:47.000Z,65;61;59;52;61;55;58;55;61;54
HEART_RATE,1.0,2025-08-10T01:36:57.000Z,56;62;55;55;57;59;54;51;58;57
HEART_RATE,1.0,2025-08-10T01:37:07.000Z,52;55;55;58;57;60;55;54;59;61
HEART_RATE,1.0,2025-08-10T01:37:17.000Z,57;63;62;57;55;57;63;51;55;56
HEART_RATE,1.0,2025-08-10T01:37:27.000Z,51;62;59;54;49;52;65;57;61;60
HEART_RATE,1.0,2025-08-10T01:37:37.000Z,60;52;60;61;55;55;59;62;61;57
HEART_RATE,1.0,2025-08-10T01:37:47.000Z,51;54;63;54;56;59;57;54;64;57
HEART_RATE,1.0,2025-08-10T01:37:57.000Z,63;54;53;50;57;57;63;51;61;65
HEART_RATE,1.0,2025-08-10T01:38:07.000Z,54;67;60;56;56;58;54;56;56;52
HEART_RATE,1.0,2025-08-10T01:38:17.000Z,53;55;59;57;60;56;62;57;55;55
HEART_RATE,1.0,2025-08-10T01:38:27.000Z,59;60;59;62;54;64;54;56;59;58
HEART_RATE,1.0,2025-08-10T01:38:37.000Z,54;63;57;62;60;60;56;58;56;58
HEART_RATE,1.0,2025-08-10T01:38:47.000Z,55;52;58;53;57;54;60;57;60;56
HEART_RATE,1.0,2025-08-10T01:38:57.000Z,58;63;57;57;58;54;55;53;56;57
HEART_RATE,1.0,2025-08-10T01:39:07.000Z,57;54;54;58;61;58;58;55;60;62
HEART_RATE,1.0,2025-08-10T01:39:17.000Z,50;58;56;59;56;59;60;62;58;55
HEART_RATE,1.0,2025-08-10T01:39:27.000Z,63;52;62;59;64;59;53;61;58;62
HEART_RATE,1.0,2025-08-10T01:39:37.000Z,61;56;58;62;55;50;59;55;54;51
HEART_RATE,1.0,2025-08-10T01:39:47.000Z,55;59;59;59;53;57;62;56;51;53
HEART_RATE,1.0,2025-08-10T01:39:57.000Z,53;60;56;55;59;57;55;63;57;60
HEART_RATE,1.0,2025-08-10T01:40:07.000Z,56;55;65;63;63;57;55;58;62;53
HEART_RATE,1.0,2025-08-10T01:40:17.000Z,56;58;56;60;62;48;58;61;55;54
HEART_RATE,1.0,2025-08-10T01:40:27.000Z,58;59;56;57;55;56;59;56;53;58
