timestamp,heart_rate,confidence
2025-08-08 15:36:11,54,0.918
2025-08-08 15:36:12,53,0.979
2025-08-08 15:36:13,65,0.960
2025-08-08 15:36:14,54,0.917
2025-08-08 15:36:15,63,0.988
2025-08-08 15:36:16,54,0.976
2025-08-08 15:36:17,56,0.944
2025-08-08 15:36:18,57,0.863
2025-08-08 15:36:19,62,0.944
2025-08-08 15:36:20,61,0.911
2025-08-08 15:36:21,62,0.999
2025-08-08 15:36:22,53,0.954
2025-08-08 15:36:23,59,0.908
2025-08-08 15:36:24,59,0.999
2025-08-08 15:36:25,61,0.973
2025-08-08 15:36:26,57,0.972
2025-08-08 15:36:27,61,0.995
2025-08-08 15:36:28,61,0.933
2025-08-08 15:36:29,61,0.945
2025-08-08 15:36:30,62,0.927
2025-08-08 15:36:31,61,0.999
2025-08-08 15:36:32,53,0.915
2025-08-08 15:36:33,60,0.890
2025-08-08 15:36:34,57,0.866
2025-08-08 15:36:35,56,0.972
2025-08-08 15:36:36,60,0.899
2025-08-08 15:36:37,63,0.940
2025-08-08 15:36:38,65,0.897
2025-08-08 15:36:39,57,0.850
2025-08-08 15:36:40,56,0.946
2025-08-08 15:36:41,61,0.959
2025-08-08 15:36:42,58,0.933
2025-08-08 15:36:43,55,0.892
2025-08-08 15:36:44,63,0.890
2025-08-08 15:36:45,61,0.891
2025-08-08 15:36:46,60,0.969
2025-08-08 15:36:47,57,0.923
2025-08-08 15:36:48,67,0.990
2025-08-08 15:36:49,64,0.888
2025-08-08 15:36:50,59,0.970
2025-08-08 15:36:51,64,1.000
2025-08-08 15:36:52,56,0.997
2025-08-08 15:36:53,58,0.862
2025-08-08 15:36:54,57,0.896
2025-08-08 15:36:55,57,0.954
2025-08-08 15:36:56,67,0.959
2025-08-08 15:36:57,59,0.863
2025-08-08 15:36:58,64,0.938
2025-08-08 15:36:59,55,0.918
2025-08-08 15:37:00,57,0.876
2025-08-08 15:37:01,60,0.870
2025-08-08 15:37:02,63,0.996
2025-08-08 15:37:03,67,0.931
2025-08-08 15:37:04,67,0.909
2025-08-08 15:37:05,53,0.987
2025-08-08 15:37:06,60,0.997
2025-08-08 15:37:07,51,0.903
2025-08-08 15:37:08,57,0.921
2025-08-08 15:37:09,57,0.874
2025-08-08 15:37:10,57,0.867
2025-08-08 15:37:11,64,0.880
2025-08-08 15:37:12,51,0.853
2025-08-08 15:37:13,59,0.937
2025-08-08 15:37:14,60,0.992
2025-08-08 15:37:15,66,0.914
2025-08-08 15:37:16,60,0.938
2025-08-08 15:37:17,53,0.985
2025-08-08 15:37:18,64,0.865
2025-08-08 15:37:19,57,0.891
2025-08-08 15:37:20,60,0.987
2025-08-08 15:37:21,55,0.904
2025-08-08 15:37:22,60,0.854
2025-08-08 15:37:23,57,0.953
2025-08-08 15:37:24,70,0.977
2025-08-08 15:37:25,58,0.966
2025-08-08 15:37:26,56,0.993
2025-08-08 15:37:27,70,0.954
2025-08-08 15:37:28,62,0.903
2025-08-08 15:37:29,61,0.910
2025-08-08 15:37:30,54,0.862
2025-08-08 15:37:31,63,0.934
2025-08-08 15:37:32,54,0.867
2025-08-08 15:37:33,63,0.920
2025-08-08 15:37:34,60,0.988
2025-08-08 15:37:35,59,0.995
2025-08-08 15:37:36,50,1.000
2025-08-08 15:37:37,63,0.898
2025-08-08 15:37:38,54,0.999
2025-08-08 15:37:39,66,0.938
2025-08-08 15:37:40,59,0.860
2025-08-08 15:37:41,57,0.922
2025-08-08 15:37:42,60,0.965
2025-08-08 15:37:43,57,0.941
2025-08-08 15:37:44,56,0.987
2025-08-08 15:37:45,62,0.957
2025-08-08 15:37:46,57,0.891
2025-08-08 15:37:47,62,0.993
2025-08-08 15:37:48,61,0.982
2025-08-08 15:37:49,57,0.927
2025-08-08 15:37:50,61,0.903
2025-08-08 15:37:51,51,0.867
2025-08-08 15:37:52,64,0.919
2025-08-08 15:37:53,60,0.868
2025-08-08 15:37:54,55,0.882
2025-08-08 15:37:55,63,0.897
2025-08-08 15:37:56,56,0.887
2025-08-08 15:37:57,65,0.899
2025-08-08 15:37:58,63,0.899
2025-08-08 15:37:59,67,0.907
2025-08-08 15:38:00,57,0.928
2025-08-08 15:38:01,67,0.995
2025-08-08 15:38:02,63,0.903
2025-08-08 15:38:03,56,0.926
2025-08-08 15:38:04,51,0.961
2025-08-08 15:38:05,62,0.937
2025-08-08 15:38:06,53,0.850
2025-08-08 15:38:07,57,0.950
2025-08-08 15:38:08,59,0.922
2025-08-08 15:38:09,61,0.956
2025-08-08 15:38:10,61,0.921
2025-08-08 15:38:11,70,0.929
2025-08-08 15:38:12,65,0.883
2025-08-08 15:38:13,58,0.949
2025-08-08 15:38:14,61,0.888
2025-08-08 15:38:15,65,0.978
2025-08-08 15:38:16,57,0.923
2025-08-08 15:38:17,59,0.908
2025-08-08 15:38:18,61,0.903
2025-08-08 15:38:19,64,0.881
2025-08-08 15:38:20,62,0.973
2025-08-08 15:38:21,59,0.880
2025-08-08 15:38:22,60,0.962
2025-08-08 15:38:23,59,0.963
2025-08-08 15:38:24,59,0.863
2025-08-08 15:38:25,60,0.916
2025-08-08 15:38:26,59,0.996
2025-08-08 15:38:27,60,0.875
2025-08-08 15:38:28,52,0.996
2025-08-08 15:38:29,53,0.909
2025-08-08 15:38:30,59,0.950
2025-08-08 15:38:31,61,0.953
2025-08-08 15:38:32,64,0.980
2025-08-08 15:38:33,54,0.978
2025-08-08 15:38:34,62,0.852
2025-08-08 15:38:35,55,0.980
2025-08-08 15:38:36,64,0.888
2025-08-08 15:38:37,65,0.947
2025-08-08 15:38:38,55,0.927
2025-08-08 15:38:39,62,0.890
2025-08-08 15:38:40,61,0.966
2025-08-08 15:38:41,60,0.978
2025-08-08 15:38:42,62,0.952
2025-08-08 15:38:43,56,0.878
2025-08-08 15:38:44,55,0.921
2025-08-08 15:38:45,60,0.880
2025-08-08 15:38:46,63,0.932
2025-08-08 15:38:47,62,0.910
2025-08-08 15:38:48,66,0.867
2025-08-08 15:38:49,59,0.990
2025-08-08 15:38:50,57,0.880
2025-08-08 15:38:51,60,0.906
2025-08-08 15:38:52,54,0.875
2025-08-08 15:38:53,57,0.873
2025-08-08 15:38:54,60,0.923
2025-08-08 15:38:55,60,0.853
2025-08-08 15:38:56,61,0.970
2025-08-08 15:38:57,58,0.863
2025-08-08 15:38:58,59,0.852
2025-08-08 15:38:59,57,0.960
2025-08-08 15:39:00,57,0.985
2025-08-08 15:39:01,63,0.979
2025-08-08 15:39:02,55,0.961
2025-08-08 15:39:03,55,0.871
2025-08-08 15:39:04,59,0.963
2025-08-08 15:39:05,61,0.859
2025-08-08 15:39:06,60,0.881
2025-08-08 15:39:07,50,0.859
2025-08-08 15:39:08,67,0.869
2025-08-08 15:39:09,59,0.851
2025-08-08 15:39:10,63,0.990
2025-08-08 15:39:11,58,0.872
2025-08-08 15:39:12,58,0.870
2025-08-08 15:39:13,59,0.944
2025-08-08 15:39:14,59,0.853
2025-08-08 15:39:15,66,0.920
2025-08-08 15:39:16,65,0.878
2025-08-08 15:39:17,61,0.901
2025-08-08 15:39:18,62,0.917
2025-08-08 15:39:19,55,0.963
2025-08-08 15:39:20,66,0.921
2025-08-08 15:39:21,53,0.940
2025-08-08 15:39:22,56,0.987
2025-08-08 15:39:23,56,0.964
2025-08-08 15:39:24,60,0.994
2025-08-08 15:39:25,62,0.876
2025-08-08 15:39:26,59,0.900
2025-08-08 15:39:27,55,0.895
2025-08-08 15:39:28,55,0.996
2025-08-08 15:39:29,64,0.936
2025-08-08 15:39:30,60,0.983
2025-08-08 15:39:31,53,0.955
2025-08-08 15:39:32,56,0.961
2025-08-08 15:39:33,56,0.908
2025-08-08 15:39:34,60,0.935
2025-08-08 15:39:35,63,0.995
2025-08-08 15:39:36,61,0.985
2025-08-08 15:39:37,58,0.988
2025-08-08 15:39:38,58,0.916
2025-08-08 15:39:39,56,0.991
2025-08-08 15:39:40,64,0.870
2025-08-08 15:39:41,61,0.893
2025-08-08 15:39:42,53,0.870
2025-08-08 15:39:43,65,0.945
2025-08-08 15:39:44,56,0.983
2025-08-08 15:39:45,62,0.993
2025-08-08 15:39:46,60,0.860
2025-08-08 15:39:47,50,0.896
2025-08-08 15:39:48,59,0.919
2025-08-08 15:39:49,59,0.995
2025-08-08 15:39:50,52,0.960
2025-08-08 15:39:51,64,0.889
2025-08-08 15:39:52,61,0.923
2025-08-08 15:39:53,59,0.886
2025-08-08 15:39:54,53,0.930
2025-08-08 15:39:55,64,0.969
2025-08-08 15:39:56,60,0.923
2025-08-08 15:39:57,60,0.977
2025-08-08 15:39:58,56,0.918
2025-08-08 15:39:59,57,0.924
2025-08-08 15:40:00,56,0.901
2025-08-08 15:40:01,61,0.883
2025-08-08 15:40:02,68,0.938
2025-08-08 15:40:03,60,0.886
2025-08-08 15:40:04,53,0.919
2025-08-08 15:40:05,60,0.867
2025-08-08 15:40:06,54,0.862
2025-08-08 15:40:07,62,0.942
2025-08-08 15:40:08,57,0.879
2025-08-08 15:40:09,60,0.888
2025-08-08 15:40:10,60,0.966
2025-08-08 15:40:11,60,0.982
2025-08-08 15:40:12,50,0.982
2025-08-08 15:40:13,61,0.903
2025-08-08 15:40:14,63,0.915
2025-08-08 15:40:15,57,0.916
2025-08-08 15:40:16,60,0.983
2025-08-08 15:40:17,59,0.864
2025-08-08 15:40:18,60,0.962
2025-08-08 15:40:19,54,0.950
2025-08-08 15:40:20,68,0.941
2025-08-08 15:40:21,59,0.866
2025-08-08 15:40:22,56,0.980
2025-08-08 15:40:23,64,0.863
2025-08-08 15:40:24,64,0.931
2025-08-08 15:40:25,60,0.992
2025-08-08 15:40:26,55,0.876
2025-08-08 15:40:27,56,0.853
2025-08-08 15:40:28,52,0.934
2025-08-08 15:40:29,59,0.993
2025-08-08 15:40:30,54,0.985
2025-08-08 15:40:31,55,0.955
2025-08-08 15:40:32,63,0.997
2025-08-08 15:40:33,55,0.970
2025-08-08 15:40:34,54,0.898
2025-08-08 15:40:35,57,0.877
2025-08-08 15:40:36,65,0.908
2025-08-08 15:40:37,66,0.866
2025-08-08 15:40:38,64,0.932
2025-08-08 15:40:39,54,0.965
2025-08-08 15:40:40,63,0.881
2025-08-08 15:40:41,61,0.988
2025-08-08 15:40:42,58,0.866
2025-08-08 15:40:43,57,0.935
2025-08-08 15:40:44,69,0.991
2025-08-08 15:40:45,60,0.867
2025-08-08 15:40:46,59,0.962
2025-08-08 15:40:47,59,0.910
2025-08-08 15:40:48,64,0.937
2025-08-08 15:40:49,63,0.994
2025-08-08 15:40:50,58,0.883
2025-08-08 15:40:51,64,0.943
2025-08-08 15:40:52,61,0.933
2025-08-08 15:40:53,54,0.924
2025-08-08 15:40:54,50,0.881
2025-08-08 15:40:55,65,0.965
2025-08-08 15:40:56,59,0.857
2025-08-08 15:40:57,59,0.995
2025-08-08 15:40:58,59,0.913
2025-08-08 15:40:59,57,0.861
2025-08-08 15:41:00,53,0.899
2025-08-08 15:41:01,61,0.981
2025-08-08 15:41:02,56,0.886
2025-08-08 15:41:03,59,0.897
2025-08-08 15:41:04,59,0.877
2025-08-08 15:41:05,64,0.948
2025-08-08 15:41:06,59,0.903
2025-08-08 15:41:07,60,0.920
2025-08-08 15:41:08,58,0.979
2025-08-08 15:41:09,57,0.985
2025-08-08 15:41:10,60,0.940
2025-08-08 15:41:11,58,0.861
2025-08-08 15:41:12,61,0.897
2025-08-08 15:41:13,56,0.977
2025-08-08 15:41:14,52,0.854
2025-08-08 15:41:15,61,0.967
2025-08-08 15:41:16,51,0.957
2025-08-08 15:41:17,64,0.896
2025-08-08 15:41:18,55,0.920
2025-08-08 15:41:19,55,0.948
2025-08-08 15:41:20,57,0.958
2025-08-08 15:41:21,56,0.870
2025-08-08 15:41:22,65,0.855
2025-08-08 15:41:23,65,0.954
2025-08-08 15:41:24,55,0.930
2025-08-08 15:41:25,59,0.937
2025-08-08 15:41:26,56,0.965
2025-08-08 15:41:27,52,0.923
2025-08-08 15:41:28,67,0.963
2025-08-08 15:41:29,64,0.913
2025-08-08 15:41:30,61,0.932
2025-08-08 15:41:31,61,0.905
2025-08-08 15:41:32,62,0.899
2025-08-08 15:41:33,63,0.891
2025-08-08 15:41:34,54,0.889
2025-08-08 15:41:35,61,0.898
2025-08-08 15:41:36,57,0.895
2025-08-08 15:41:37,56,0.889
2025-08-08 15:41:38,62,0.925
2025-08-08 15:41:39,52,0.924
